<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBRF;1;20260902;100300;27589;27613;27589;27613;179
SBRF;1;20260902;100400;27615;27629;27594;27595;486
SBRF;1;20260902;100500;27594;27622;27582;27615;390
SBRF;1;20260902;100600;27615;27616;27596;27597;72
SBRF;1;20260902;100700;27598;27604;27597;27604;34
SBRF;1;20260902;100800;27597;27597;27584;27586;99
SBRF;1;20260902;100900;27590;27591;27580;27583;11
SBRF;1;20260902;101000;27575;27582;27571;27581;71
SBRF;1;20260902;101100;27574;27581;27561;27569;91
SBRF;1;20260902;101200;27570;27589;27567;27585;109
SBRF;1;20260902;101300;27587;27599;27587;27599;12
SBRF;1;20260902;101400;27600;27600;27578;27578;87
SBRF;1;20260902;101500;27579;27580;27568;27578;70
SBRF;1;20260902;101600;27575;27575;27568;27568;22
SBRF;1;20260902;101700;27564;27590;27560;27590;129
SBRF;1;20260902;101800;27592;27619;27591;27619;30
SBRF;1;20260902;101900;27620;27638;27620;27638;135
SBRF;1;20260902;102000;27639;27639;27630;27637;89
SBRF;1;20260902;102100;27639;27639;27623;27624;91
SBRF;1;20260902;102200;27622;27630;27612;27630;52
SBRF;1;20260902;102300;27632;27636;27631;27631;43
SBRF;1;20260902;102400;27631;27676;27631;27660;202
SBRF;1;20260902;102500;27661;27664;27621;27621;275
SBRF;1;20260902;102600;27620;27620;27602;27614;175
SBRF;1;20260902;102700;27616;27616;27600;27611;73
SBRF;1;20260902;102800;27605;27607;27601;27605;24
SBRF;1;20260902;102900;27604;27604;27597;27597;11
SBRF;1;20260902;103000;27594;27621;27593;27621;54
SBRF;1;20260902;103100;27631;27648;27631;27648;233
SBRF;1;20260902;103200;27647;27647;27621;27627;55
SBRF;1;20260902;103300;27633;27647;27633;27637;61
SBRF;1;20260902;103400;27626;27629;27618;27618;64
SBRF;1;20260902;103500;27620;27622;27603;27611;87
SBRF;1;20260902;103600;27617;27617;27585;27585;70
SBRF;1;20260902;103700;27589;27602;27589;27602;28
SBRF;1;20260902;103800;27594;27600;27590;27590;33
SBRF;1;20260902;103900;27584;27590;27581;27586;35
SBRF;1;20260902;104000;27582;27596;27582;27596;18
SBRF;1;20260902;104100;27596;27600;27596;27600;6
SBRF;1;20260902;104200;27600;27602;27600;27602;6
SBRF;1;20260902;104300;27608;27609;27608;27609;10
SBRF;1;20260902;104400;27610;27610;27610;27610;4
SBRF;1;20260902;104500;27612;27613;27600;27600;135
SBRF;1;20260902;104600;27600;27600;27586;27590;164
SBRF;1;20260902;104700;27589;27593;27589;27591;13
SBRF;1;20260902;104800;27588;27591;27587;27587;11
SBRF;1;20260902;104900;27586;27586;27584;27584;37
SBRF;1;20260902;105000;27589;27598;27581;27584;176
SBRF;1;20260902;105100;27586;27595;27586;27588;27
SBRF;1;20260902;105200;27587;27587;27568;27568;70
SBRF;1;20260902;105300;27567;27582;27566;27582;69
SBRF;1;20260902;105400;27567;27567;27567;27567;11
SBRF;1;20260902;105500;27582;27605;27581;27604;199
SBRF;1;20260902;105600;27596;27625;27591;27619;291
SBRF;1;20260902;105700;27625;27625;27624;27624;2
SBRF;1;20260902;105800;27609;27610;27606;27606;47
SBRF;1;20260902;105900;27608;27608;27606;27607;37
SBRF;1;20260902;110000;27607;27611;27578;27581;797
SBRF;1;20260902;110100;27575;27576;27571;27574;56
SBRF;1;20260902;110200;27578;27598;27573;27591;91
SBRF;1;20260902;110300;27594;27628;27594;27628;67
SBRF;1;20260902;110400;27628;27637;27622;27637;91
SBRF;1;20260902;110500;27637;27637;27576;27595;913
SBRF;1;20260902;110600;27595;27621;27595;27601;90
SBRF;1;20260902;110700;27601;27601;27599;27599;3
SBRF;1;20260902;110800;27588;27603;27587;27587;92
SBRF;1;20260902;110900;27589;27631;27589;27610;126
SBRF;1;20260902;111000;27602;27602;27558;27561;891
SBRF;1;20260902;111100;27561;27580;27561;27580;69
SBRF;1;20260902;111200;27585;27585;27585;27585;2
SBRF;1;20260902;111300;27603;27605;27603;27605;11
SBRF;1;20260902;111400;27602;27607;27596;27596;187
SBRF;1;20260902;111500;27575;27591;27575;27591;31
SBRF;1;20260902;111600;27592;27597;27592;27597;25
SBRF;1;20260902;111800;27604;27610;27604;27610;23
SBRF;1;20260902;111900;27608;27611;27608;27611;3
SBRF;1;20260902;112000;27613;27625;27613;27624;11
SBRF;1;20260902;112100;27624;27635;27616;27616;95
SBRF;1;20260902;112200;27616;27617;27600;27601;48
SBRF;1;20260902;112300;27600;27600;27587;27592;29
SBRF;1;20260902;112400;27600;27600;27594;27596;31
SBRF;1;20260902;112500;27594;27594;27575;27575;72
SBRF;1;20260902;112600;27574;27574;27570;27570;8
SBRF;1;20260902;112700;27570;27581;27564;27581;149
SBRF;1;20260902;112800;27563;27596;27563;27596;68
SBRF;1;20260902;112900;27597;27597;27596;27597;18
SBRF;1;20260902;113000;27613;27617;27613;27614;38
SBRF;1;20260902;113200;27619;27623;27619;27623;16
SBRF;1;20260902;113300;27618;27620;27618;27620;26
SBRF;1;20260902;113400;27627;27633;27621;27621;83
SBRF;1;20260902;113500;27620;27620;27591;27591;17
SBRF;1;20260902;113600;27591;27591;27579;27580;63
SBRF;1;20260902;113700;27579;27580;27559;27559;182
SBRF;1;20260902;113800;27559;27567;27559;27567;66
SBRF;1;20260902;113900;27570;27572;27564;27564;22
SBRF;1;20260902;114000;27569;27572;27562;27567;135
SBRF;1;20260902;114100;27577;27581;27577;27581;78
SBRF;1;20260902;114200;27571;27573;27571;27572;22
SBRF;1;20260902;114300;27574;27574;27574;27574;1
SBRF;1;20260902;114400;27577;27577;27577;27577;3
SBRF;1;20260902;114500;27567;27568;27561;27561;41
SBRF;1;20260902;114600;27559;27559;27545;27545;631
SBRF;1;20260902;114700;27546;27576;27545;27576;130
SBRF;1;20260902;114800;27579;27581;27578;27581;52
SBRF;1;20260902;114900;27583;27590;27583;27589;10
SBRF;1;20260902;115000;27589;27590;27579;27579;60
SBRF;1;20260902;115100;27586;27586;27586;27586;5
SBRF;1;20260902;115200;27579;27585;27579;27585;2
SBRF;1;20260902;115300;27585;27585;27578;27578;16
SBRF;1;20260902;115400;27577;27593;27577;27593;42
SBRF;1;20260902;115500;27592;27592;27563;27563;72
SBRF;1;20260902;115600;27563;27563;27524;27534;799
SBRF;1;20260902;115700;27541;27542;27532;27533;205
SBRF;1;20260902;115800;27535;27554;27535;27539;49
SBRF;1;20260902;115900;27548;27562;27533;27533;144
SBRF;1;20260902;120000;27533;27533;27513;27531;568
SBRF;1;20260902;120100;27531;27533;27523;27532;70
SBRF;1;20260902;120200;27532;27533;27528;27528;102
SBRF;1;20260902;120300;27528;27528;27521;27521;90
SBRF;1;20260902;120400;27520;27522;27516;27517;96
SBRF;1;20260902;120500;27516;27524;27512;27524;97
SBRF;1;20260902;120600;27523;27528;27523;27528;28
SBRF;1;20260902;120700;27529;27531;27518;27519;40
SBRF;1;20260902;120800;27519;27519;27518;27519;25
SBRF;1;20260902;120900;27519;27523;27519;27523;9
SBRF;1;20260902;121000;27520;27530;27520;27530;27
SBRF;1;20260902;121100;27529;27529;27528;27528;45
SBRF;1;20260902;121200;27532;27535;27532;27535;215
SBRF;1;20260902;121300;27535;27535;27534;27534;26
SBRF;1;20260902;121400;27531;27558;27531;27558;83
SBRF;1;20260902;121500;27559;27564;27556;27556;77
SBRF;1;20260902;121600;27555;27557;27537;27557;59
SBRF;1;20260902;121700;27557;27561;27552;27561;35
SBRF;1;20260902;121800;27562;27569;27562;27569;44
SBRF;1;20260902;121900;27567;27584;27567;27584;215
SBRF;1;20260902;122000;27575;27580;27564;27564;88
SBRF;1;20260902;122100;27570;27584;27570;27582;50
SBRF;1;20260902;122200;27582;27587;27579;27587;214
SBRF;1;20260902;122300;27587;27619;27587;27601;442
SBRF;1;20260902;122400;27604;27604;27583;27583;51
SBRF;1;20260902;122500;27582;27584;27578;27584;16
SBRF;1;20260902;122600;27581;27588;27581;27588;81
SBRF;1;20260902;122700;27596;27609;27596;27596;51
SBRF;1;20260902;122800;27598;27609;27598;27598;46
SBRF;1;20260902;122900;27597;27597;27596;27596;55
SBRF;1;20260902;123000;27594;27597;27583;27583;154
SBRF;1;20260902;123100;27580;27580;27576;27576;14
SBRF;1;20260902;123200;27576;27576;27570;27570;35
SBRF;1;20260902;123300;27571;27571;27570;27570;100
SBRF;1;20260902;123400;27570;27570;27570;27570;101
SBRF;1;20260902;123500;27570;27573;27559;27573;92
SBRF;1;20260902;123600;27572;27572;27570;27571;18
SBRF;1;20260902;123800;27566;27566;27560;27560;6
SBRF;1;20260902;123900;27559;27559;27559;27559;4
SBRF;1;20260902;124000;27560;27569;27560;27569;63
SBRF;1;20260902;124100;27584;27589;27584;27589;23
SBRF;1;20260902;124200;27590;27590;27589;27589;31
SBRF;1;20260902;124300;27580;27587;27580;27587;27
SBRF;1;20260902;124500;27588;27588;27565;27573;70
SBRF;1;20260902;124600;27587;27608;27587;27608;105
SBRF;1;20260902;124700;27610;27614;27610;27611;107
SBRF;1;20260902;124800;27613;27613;27592;27597;111
SBRF;1;20260902;125000;27586;27593;27585;27593;12
SBRF;1;20260902;125100;27598;27615;27597;27615;40
SBRF;1;20260902;125200;27614;27615;27595;27606;113
SBRF;1;20260902;125300;27594;27598;27589;27589;47
SBRF;1;20260902;125400;27594;27594;27585;27585;2
SBRF;1;20260902;125500;27584;27584;27572;27578;572
SBRF;1;20260902;125600;27579;27580;27557;27580;100
SBRF;1;20260902;125700;27588;27593;27588;27593;9
SBRF;1;20260902;125800;27593;27593;27585;27585;77
SBRF;1;20260902;125900;27576;27580;27576;27580;27
SBRF;1;20260902;130000;27581;27590;27580;27580;46
SBRF;1;20260902;130100;27580;27580;27573;27578;68
SBRF;1;20260902;130200;27585;27596;27582;27594;90
SBRF;1;20260902;130300;27594;27603;27594;27603;36
SBRF;1;20260902;130400;27602;27602;27584;27584;25
SBRF;1;20260902;130600;27577;27583;27571;27581;86
SBRF;1;20260902;130700;27573;27574;27562;27562;40
SBRF;1;20260902;130800;27557;27586;27554;27586;208
SBRF;1;20260902;130900;27586;27586;27566;27583;64
SBRF;1;20260902;131000;27580;27583;27580;27581;21
SBRF;1;20260902;131100;27569;27589;27569;27589;35
SBRF;1;20260902;131200;27592;27595;27591;27595;39
SBRF;1;20260902;131300;27595;27602;27595;27602;38
SBRF;1;20260902;131400;27605;27606;27592;27600;71
SBRF;1;20260902;131500;27607;27613;27600;27608;70
SBRF;1;20260902;131600;27595;27598;27595;27598;23
SBRF;1;20260902;131700;27614;27615;27600;27600;34
SBRF;1;20260902;131800;27596;27608;27582;27582;156
SBRF;1;20260902;131900;27580;27583;27574;27583;64
SBRF;1;20260902;132000;27590;27597;27583;27583;23
SBRF;1;20260902;132100;27580;27586;27575;27585;56
SBRF;1;20260902;132200;27593;27593;27571;27573;76
SBRF;1;20260902;132400;27575;27575;27571;27571;12
SBRF;1;20260902;132500;27568;27569;27568;27569;23
SBRF;1;20260902;132600;27576;27576;27560;27567;23
SBRF;1;20260902;132700;27567;27571;27567;27568;27
SBRF;1;20260902;132800;27560;27561;27560;27561;13
SBRF;1;20260902;132900;27559;27559;27559;27559;1
SBRF;1;20260902;133000;27558;27568;27557;27568;17
SBRF;1;20260902;133100;27560;27562;27560;27562;34
SBRF;1;20260902;133200;27562;27562;27562;27562;6
SBRF;1;20260902;133300;27556;27556;27556;27556;1
SBRF;1;20260902;133400;27558;27558;27558;27558;2
SBRF;1;20260902;133500;27559;27560;27559;27559;31
SBRF;1;20260902;133600;27559;27561;27554;27561;77
SBRF;1;20260902;133700;27562;27564;27562;27564;13
SBRF;1;20260902;133800;27564;27564;27558;27558;30
SBRF;1;20260902;133900;27562;27562;27558;27558;10
SBRF;1;20260902;134000;27561;27561;27550;27550;35
SBRF;1;20260902;134100;27548;27548;27547;27547;31
SBRF;1;20260902;134200;27546;27546;27539;27544;37
SBRF;1;20260902;134300;27546;27554;27546;27554;35
SBRF;1;20260902;134500;27548;27551;27548;27551;15
SBRF;1;20260902;134600;27554;27554;27543;27547;14
SBRF;1;20260902;134700;27541;27541;27539;27539;17
SBRF;1;20260902;134800;27541;27543;27539;27539;4
SBRF;1;20260902;134900;27538;27539;27538;27538;43
SBRF;1;20260902;135000;27546;27550;27539;27542;138
SBRF;1;20260902;135100;27545;27545;27542;27542;26
SBRF;1;20260902;135200;27539;27543;27534;27540;67
SBRF;1;20260902;135300;27541;27546;27541;27546;19
SBRF;1;20260902;135400;27547;27551;27547;27550;19
SBRF;1;20260902;135500;27550;27560;27550;27560;19
SBRF;1;20260902;135600;27561;27561;27545;27549;53
SBRF;1;20260902;135700;27551;27552;27550;27550;32
SBRF;1;20260902;135800;27543;27543;27543;27543;1
SBRF;1;20260902;135900;27547;27548;27547;27548;5
SBRF;1;20260902;140000;27543;27543;27522;27522;146
SBRF;1;20260902;140100;27520;27547;27520;27547;78
SBRF;1;20260902;140200;27543;27592;27543;27586;395
SBRF;1;20260902;140300;27589;27592;27580;27586;100
SBRF;1;20260902;140400;27586;27586;27575;27577;6
SBRF;1;20260902;140500;27573;27588;27571;27588;7
SBRF;1;20260902;140600;27590;27592;27590;27591;91
SBRF;1;20260902;140700;27591;27597;27587;27589;506
SBRF;1;20260902;140800;27598;27632;27598;27628;353
SBRF;1;20260902;140900;27621;27621;27603;27613;127
SBRF;1;20260902;141000;27620;27640;27619;27635;386
SBRF;1;20260902;141100;27636;27676;27635;27660;784
SBRF;1;20260902;141200;27676;27676;27655;27655;94
SBRF;1;20260902;141300;27648;27654;27637;27639;59
SBRF;1;20260902;141400;27645;27664;27645;27651;75
SBRF;1;20260902;141500;27653;27664;27631;27631;104
SBRF;1;20260902;141600;27628;27632;27624;27624;28
SBRF;1;20260902;141700;27624;27637;27624;27635;51
SBRF;1;20260902;141800;27632;27643;27630;27635;36
SBRF;1;20260902;141900;27640;27641;27624;27627;80
SBRF;1;20260902;142000;27623;27623;27603;27605;99
SBRF;1;20260902;142100;27605;27615;27605;27614;99
SBRF;1;20260902;142200;27613;27622;27607;27612;82
SBRF;1;20260902;142300;27614;27616;27611;27616;14
SBRF;1;20260902;142400;27615;27615;27606;27608;44
SBRF;1;20260902;142500;27610;27611;27610;27611;8
SBRF;1;20260902;142600;27611;27611;27611;27611;2
SBRF;1;20260902;142700;27614;27620;27605;27620;91
SBRF;1;20260902;142800;27620;27634;27620;27631;106
SBRF;1;20260902;142900;27619;27630;27619;27630;22
SBRF;1;20260902;143000;27636;27637;27627;27627;40
SBRF;1;20260902;143100;27624;27624;27618;27618;16
SBRF;1;20260902;143200;27616;27622;27616;27622;16
SBRF;1;20260902;143300;27618;27618;27611;27611;28
SBRF;1;20260902;143400;27608;27610;27608;27610;25
SBRF;1;20260902;143500;27622;27633;27612;27612;54
SBRF;1;20260902;143600;27616;27628;27616;27626;37
SBRF;1;20260902;143700;27635;27637;27635;27637;21
SBRF;1;20260902;143800;27636;27638;27636;27637;19
SBRF;1;20260902;143900;27637;27650;27626;27650;77
SBRF;1;20260902;144000;27653;27678;27645;27660;239
SBRF;1;20260902;144100;27658;27663;27650;27650;60
SBRF;1;20260902;144200;27649;27649;27617;27617;133
SBRF;1;20260902;144300;27622;27622;27586;27588;257
SBRF;1;20260902;144400;27588;27588;27587;27587;44
SBRF;1;20260902;144500;27595;27612;27587;27612;100
SBRF;1;20260902;144600;27605;27612;27605;27612;3
SBRF;1;20260902;144700;27613;27619;27613;27616;21
SBRF;1;20260902;144800;27613;27623;27607;27612;16
SBRF;1;20260902;144900;27605;27606;27596;27596;28
SBRF;1;20260902;145000;27595;27595;27574;27575;93
SBRF;1;20260902;145100;27574;27586;27574;27586;38
SBRF;1;20260902;145200;27586;27588;27578;27578;13
SBRF;1;20260902;145300;27579;27586;27579;27586;2
SBRF;1;20260902;145500;27589;27589;27589;27589;3
SBRF;1;20260902;145600;27590;27607;27590;27598;55
SBRF;1;20260902;145700;27585;27593;27584;27584;85
SBRF;1;20260902;145800;27602;27616;27602;27616;63
SBRF;1;20260902;145900;27616;27623;27615;27615;74
SBRF;1;20260902;150000;27615;27637;27615;27624;209
SBRF;1;20260902;150100;27631;27663;27631;27661;182
SBRF;1;20260902;150200;27658;27728;27646;27716;4161
SBRF;1;20260902;150300;27714;27724;27688;27722;714
SBRF;1;20260902;150400;27719;27721;27687;27687;610
SBRF;1;20260902;150500;27683;27698;27680;27687;173
SBRF;1;20260902;150600;27699;27727;27695;27711;419
SBRF;1;20260902;150700;27711;27784;27711;27782;1095
SBRF;1;20260902;150800;27782;27785;27751;27774;618
SBRF;1;20260902;150900;27769;27770;27737;27752;174
SBRF;1;20260902;151000;27762;27764;27738;27738;281
SBRF;1;20260902;151100;27732;27755;27725;27741;171
SBRF;1;20260902;151200;27739;27739;27732;27739;38
SBRF;1;20260902;151300;27740;27748;27740;27742;82
SBRF;1;20260902;151400;27748;27748;27725;27725;109
SBRF;1;20260902;151500;27725;27735;27712;27714;235
SBRF;1;20260902;151600;27711;27711;27706;27711;23
SBRF;1;20260902;151700;27709;27719;27706;27719;40
SBRF;1;20260902;151800;27719;27719;27712;27712;10
SBRF;1;20260902;151900;27714;27721;27705;27720;82
SBRF;1;20260902;152000;27720;27720;27715;27720;31
SBRF;1;20260902;152100;27720;27730;27720;27730;10
SBRF;1;20260902;152200;27730;27730;27724;27728;36
SBRF;1;20260902;152300;27726;27728;27726;27726;15
SBRF;1;20260902;152400;27725;27725;27721;27722;38
SBRF;1;20260902;152500;27720;27720;27685;27694;905
SBRF;1;20260902;152600;27687;27718;27685;27705;402
SBRF;1;20260902;152700;27700;27700;27550;27631;7610
SBRF;1;20260902;152800;27637;27638;27354;27392;6371
SBRF;1;20260902;152900;27390;27452;27377;27439;1122
SBRF;1;20260902;153000;27439;27442;27410;27442;1750
SBRF;1;20260902;153100;27448;27474;27445;27460;850
SBRF;1;20260902;153200;27454;27455;27427;27453;498
SBRF;1;20260902;153300;27454;27464;27454;27464;318
SBRF;1;20260902;153400;27465;27484;27464;27484;451
SBRF;1;20260902;153500;27483;27486;27478;27484;487
SBRF;1;20260902;153600;27484;27485;27452;27452;663
SBRF;1;20260902;153700;27451;27457;27433;27457;453
SBRF;1;20260902;153800;27461;27476;27461;27475;126
SBRF;1;20260902;153900;27476;27514;27476;27514;262
SBRF;1;20260902;154000;27513;27515;27502;27506;337
SBRF;1;20260902;154100;27512;27558;27512;27549;780
SBRF;1;20260902;154200;27553;27553;27540;27540;71
SBRF;1;20260902;154300;27538;27560;27538;27558;121
SBRF;1;20260902;154400;27563;27563;27544;27553;196
SBRF;1;20260902;154500;27553;27553;27546;27546;234
SBRF;1;20260902;154600;27547;27547;27525;27527;763
SBRF;1;20260902;154700;27525;27529;27524;27529;81
SBRF;1;20260902;154800;27530;27544;27527;27534;389
SBRF;1;20260902;154900;27528;27544;27527;27544;108
SBRF;1;20260902;155000;27546;27565;27546;27563;88
SBRF;1;20260902;155100;27563;27567;27541;27542;181
SBRF;1;20260902;155200;27540;27540;27519;27519;116
SBRF;1;20260902;155300;27518;27535;27518;27529;57
SBRF;1;20260902;155400;27536;27540;27530;27540;18
SBRF;1;20260902;155500;27540;27546;27540;27546;16
SBRF;1;20260902;155600;27549;27563;27549;27563;82
SBRF;1;20260902;155700;27563;27563;27555;27556;27
SBRF;1;20260902;155800;27555;27561;27555;27561;61
SBRF;1;20260902;155900;27560;27560;27553;27553;61
SBRF;1;20260902;160000;27539;27561;27539;27558;98
SBRF;1;20260902;160100;27559;27560;27555;27555;16
SBRF;1;20260902;160200;27555;27555;27536;27536;116
SBRF;1;20260902;160300;27537;27540;27537;27540;37
SBRF;1;20260902;160400;27542;27542;27538;27538;19
SBRF;1;20260902;160500;27538;27538;27520;27531;110
SBRF;1;20260902;160600;27538;27541;27531;27531;41
SBRF;1;20260902;160700;27527;27531;27517;27517;61
SBRF;1;20260902;160800;27517;27517;27513;27513;24
SBRF;1;20260902;160900;27512;27512;27511;27511;14
SBRF;1;20260902;161000;27512;27512;27511;27512;31
SBRF;1;20260902;161100;27512;27512;27510;27511;29
SBRF;1;20260902;161200;27510;27510;27510;27510;12
SBRF;1;20260902;161300;27510;27523;27510;27523;141
SBRF;1;20260902;161400;27524;27529;27524;27528;10
SBRF;1;20260902;161500;27527;27528;27514;27514;76
SBRF;1;20260902;161600;27521;27523;27520;27523;5
SBRF;1;20260902;161700;27523;27531;27523;27531;16
SBRF;1;20260902;161900;27531;27531;27530;27530;4
SBRF;1;20260902;162000;27524;27525;27524;27524;15
SBRF;1;20260902;162100;27525;27525;27514;27515;29
SBRF;1;20260902;162200;27516;27522;27516;27522;15
SBRF;1;20260902;162300;27521;27522;27521;27522;12
SBRF;1;20260902;162400;27523;27542;27523;27542;44
SBRF;1;20260902;162500;27542;27548;27542;27548;49
SBRF;1;20260902;162600;27549;27554;27547;27552;101
SBRF;1;20260902;162700;27553;27556;27530;27530;82
SBRF;1;20260902;162800;27526;27526;27517;27517;21
SBRF;1;20260902;162900;27515;27515;27514;27514;63
SBRF;1;20260902;163000;27518;27518;27510;27513;63
SBRF;1;20260902;163100;27514;27514;27510;27511;6
SBRF;1;20260902;163200;27511;27511;27510;27510;13
SBRF;1;20260902;163300;27510;27510;27510;27510;12
SBRF;1;20260902;163400;27509;27510;27505;27510;85
SBRF;1;20260902;163500;27510;27510;27510;27510;4
SBRF;1;20260902;163600;27510;27518;27510;27518;33
SBRF;1;20260902;163700;27511;27517;27511;27517;6
SBRF;1;20260902;163800;27518;27518;27518;27518;1
SBRF;1;20260902;163900;27512;27512;27512;27512;2
SBRF;1;20260902;164100;27514;27514;27505;27505;40
SBRF;1;20260902;164200;27506;27506;27506;27506;1
SBRF;1;20260902;164300;27506;27506;27494;27494;115
SBRF;1;20260902;164400;27494;27494;27473;27482;217
SBRF;1;20260902;164500;27481;27494;27479;27494;48
SBRF;1;20260902;164600;27500;27500;27500;27500;88
SBRF;1;20260902;164700;27500;27518;27500;27518;164
SBRF;1;20260902;164800;27518;27518;27518;27518;1
SBRF;1;20260902;164900;27520;27520;27514;27514;62
SBRF;1;20260902;165000;27509;27520;27509;27519;34
SBRF;1;20260902;165100;27519;27532;27519;27531;41
SBRF;1;20260902;165200;27532;27538;27532;27538;102
SBRF;1;20260902;165300;27543;27555;27536;27539;231
SBRF;1;20260902;165400;27541;27543;27534;27537;40
SBRF;1;20260902;165600;27550;27552;27550;27552;5
SBRF;1;20260902;165700;27551;27555;27546;27555;54
SBRF;1;20260902;165800;27555;27555;27554;27554;9
SBRF;1;20260902;165900;27555;27558;27555;27558;87
SBRF;1;20260902;170000;27558;27564;27543;27545;169
SBRF;1;20260902;170100;27540;27540;27537;27537;16
SBRF;1;20260902;170200;27531;27531;27520;27521;13
SBRF;1;20260902;170300;27524;27535;27524;27534;41
SBRF;1;20260902;170400;27517;27517;27517;27517;4
SBRF;1;20260902;170500;27514;27518;27514;27518;16
SBRF;1;20260902;170600;27518;27523;27518;27522;3
SBRF;1;20260902;170900;27518;27519;27514;27515;30
SBRF;1;20260902;171000;27516;27520;27516;27518;33
SBRF;1;20260902;171300;27517;27517;27513;27513;25
SBRF;1;20260902;171400;27514;27517;27514;27514;11
SBRF;1;20260902;171500;27518;27525;27518;27525;22
SBRF;1;20260902;171600;27524;27524;27524;27524;3
SBRF;1;20260902;171800;27531;27531;27526;27526;21
SBRF;1;20260902;171900;27526;27526;27490;27490;208
SBRF;1;20260902;172000;27491;27499;27474;27492;210
SBRF;1;20260902;172100;27485;27515;27477;27511;96
SBRF;1;20260902;172200;27516;27516;27506;27506;32
SBRF;1;20260902;172300;27495;27502;27488;27501;60
SBRF;1;20260902;172400;27485;27501;27482;27501;28
SBRF;1;20260902;172500;27501;27514;27491;27491;66
SBRF;1;20260902;172600;27489;27489;27489;27489;2
SBRF;1;20260902;172700;27494;27516;27494;27514;39
SBRF;1;20260902;172800;27528;27533;27523;27523;182
SBRF;1;20260902;172900;27523;27524;27522;27522;4
SBRF;1;20260902;173000;27516;27535;27510;27510;176
SBRF;1;20260902;173100;27516;27537;27516;27531;89
SBRF;1;20260902;173200;27522;27522;27514;27514;10
SBRF;1;20260902;173300;27516;27516;27504;27504;138
SBRF;1;20260902;173400;27518;27525;27518;27518;5
SBRF;1;20260902;173600;27515;27520;27515;27520;6
SBRF;1;20260902;173700;27510;27514;27509;27512;9
SBRF;1;20260902;173800;27512;27514;27506;27512;10
SBRF;1;20260902;173900;27515;27515;27515;27515;1
SBRF;1;20260902;174100;27511;27511;27510;27510;11
SBRF;1;20260902;174300;27513;27513;27513;27513;1
SBRF;1;20260902;174400;27511;27511;27508;27508;13
SBRF;1;20260902;174500;27508;27521;27508;27516;61
SBRF;1;20260902;174600;27520;27520;27520;27520;5
SBRF;1;20260902;174700;27518;27523;27517;27523;21
SBRF;1;20260902;174800;27519;27519;27519;27519;1
SBRF;1;20260902;174900;27514;27514;27511;27511;9
SBRF;1;20260902;175000;27511;27519;27501;27501;20
SBRF;1;20260902;175100;27501;27501;27499;27499;23
SBRF;1;20260902;175200;27502;27503;27502;27503;4
SBRF;1;20260902;175300;27501;27501;27497;27497;11
SBRF;1;20260902;175400;27494;27506;27493;27506;24
SBRF;1;20260902;175500;27507;27509;27497;27497;75
SBRF;1;20260902;175600;27493;27501;27493;27501;11
SBRF;1;20260902;175700;27499;27499;27497;27497;8
SBRF;1;20260902;175800;27500;27511;27499;27511;16
SBRF;1;20260902;175900;27515;27524;27498;27498;80
SBRF;1;20260902;180000;27497;27508;27495;27505;42
SBRF;1;20260902;180100;27513;27526;27513;27521;115
SBRF;1;20260902;180200;27525;27526;27515;27515;12
SBRF;1;20260902;180300;27511;27511;27505;27505;13
SBRF;1;20260902;180400;27499;27499;27491;27491;28
SBRF;1;20260902;180500;27499;27500;27493;27498;72
SBRF;1;20260902;180600;27498;27498;27489;27489;58
SBRF;1;20260902;180700;27489;27490;27473;27473;116
SBRF;1;20260902;180800;27474;27483;27474;27483;24
SBRF;1;20260902;180900;27475;27475;27475;27475;5
SBRF;1;20260902;181000;27474;27491;27470;27484;111
SBRF;1;20260902;181100;27479;27486;27479;27479;37
SBRF;1;20260902;181200;27483;27485;27480;27484;63
SBRF;1;20260902;181300;27485;27485;27478;27482;14
SBRF;1;20260902;181400;27481;27481;27480;27480;2
SBRF;1;20260902;181500;27475;27480;27474;27477;25
SBRF;1;20260902;181600;27478;27480;27478;27480;43
SBRF;1;20260902;181700;27481;27481;27471;27471;148
SBRF;1;20260902;181800;27475;27477;27471;27475;133
SBRF;1;20260902;181900;27474;27474;27471;27472;31
SBRF;1;20260902;182000;27474;27481;27474;27477;26
SBRF;1;20260902;182100;27479;27484;27477;27477;16
SBRF;1;20260902;182200;27476;27487;27475;27485;47
SBRF;1;20260902;182300;27488;27490;27488;27490;20
SBRF;1;20260902;182400;27492;27496;27492;27496;15
SBRF;1;20260902;182500;27496;27496;27489;27493;29
SBRF;1;20260902;182600;27491;27496;27489;27496;7
SBRF;1;20260902;182700;27496;27502;27496;27500;52
SBRF;1;20260902;182800;27498;27498;27495;27495;11
SBRF;1;20260902;182900;27490;27491;27488;27488;7
SBRF;1;20260902;183000;27489;27490;27488;27490;27
SBRF;1;20260902;183100;27494;27497;27494;27495;17
SBRF;1;20260902;183200;27493;27493;27491;27491;23
SBRF;1;20260902;183300;27491;27499;27490;27499;80
SBRF;1;20260902;183400;27494;27510;27491;27510;55
SBRF;1;20260902;183500;27514;27515;27502;27502;28
SBRF;1;20260902;183600;27504;27535;27504;27523;135
SBRF;1;20260902;183700;27522;27531;27514;27514;85
SBRF;1;20260902;183800;27509;27518;27507;27518;18
SBRF;1;20260902;183900;27522;27522;27514;27519;33
