<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBRF;1;20260828;151600;26956;26964;26952;26957;115
SBRF;1;20260828;151700;26952;26969;26950;26966;177
SBRF;1;20260828;151800;26964;26964;26953;26955;46
SBRF;1;20260828;151900;26964;26972;26952;26962;154
SBRF;1;20260828;152000;26958;26963;26953;26963;26
SBRF;1;20260828;152100;26956;26967;26956;26967;29
SBRF;1;20260828;152200;26971;26981;26965;26966;93
SBRF;1;20260828;152300;26965;26965;26954;26955;62
SBRF;1;20260828;152400;26953;26964;26953;26960;24
SBRF;1;20260828;152500;26960;26985;26960;26971;144
SBRF;1;20260828;152600;26965;26965;26955;26959;106
SBRF;1;20260828;152700;26958;26976;26955;26965;111
SBRF;1;20260828;152800;26962;26962;26951;26951;60
SBRF;1;20260828;152900;26951;26955;26951;26952;38
SBRF;1;20260828;153000;26951;26962;26951;26962;37
SBRF;1;20260828;153100;26961;26968;26950;26963;139
SBRF;1;20260828;153200;26963;26971;26952;26952;186
SBRF;1;20260828;153300;26952;26953;26947;26947;466
SBRF;1;20260828;153400;26951;26951;26948;26948;6
SBRF;1;20260828;153500;26951;26965;26951;26962;131
SBRF;1;20260828;153600;26964;26985;26964;26985;125
SBRF;1;20260828;153700;26985;27009;26985;27001;251
SBRF;1;20260828;153800;26997;27002;26991;27001;68
SBRF;1;20260828;153900;27001;27001;26973;26978;76
SBRF;1;20260828;154000;26990;26990;26979;26988;43
SBRF;1;20260828;154100;26991;26991;26965;26965;123
SBRF;1;20260828;154200;26966;26970;26961;26961;116
SBRF;1;20260828;154300;26963;26975;26962;26963;109
SBRF;1;20260828;154400;26964;26980;26963;26968;71
SBRF;1;20260828;154500;26972;26978;26963;26973;50
SBRF;1;20260828;154600;26979;26997;26979;26997;223
SBRF;1;20260828;154700;26996;27010;26977;27004;351
SBRF;1;20260828;154800;27012;27024;27005;27015;192
SBRF;1;20260828;154900;27004;27004;26975;26977;141
SBRF;1;20260828;155000;26987;26991;26982;26989;59
SBRF;1;20260828;155100;26984;27002;26963;26963;443
SBRF;1;20260828;155200;26964;26968;26955;26964;227
SBRF;1;20260828;155300;26962;26962;26950;26950;269
SBRF;1;20260828;155400;26951;26955;26947;26955;202
SBRF;1;20260828;155500;26952;26955;26942;26942;233
SBRF;1;20260828;155600;26942;26953;26938;26950;186
SBRF;1;20260828;155700;26955;26955;26945;26949;77
SBRF;1;20260828;155800;26955;26963;26955;26963;22
SBRF;1;20260828;155900;26960;26960;26950;26950;31
SBRF;1;20260828;160000;26947;26959;26939;26959;160
SBRF;1;20260828;160100;26957;26963;26957;26958;53
SBRF;1;20260828;160200;26955;26974;26955;26970;102
SBRF;1;20260828;160300;26966;26975;26966;26971;46
SBRF;1;20260828;160400;26974;26999;26970;26995;287
SBRF;1;20260828;160500;26992;26997;26973;26977;154
SBRF;1;20260828;160600;26970;26985;26963;26985;101
SBRF;1;20260828;160700;26979;26986;26976;26976;51
SBRF;1;20260828;160800;26979;26984;26976;26977;41
SBRF;1;20260828;160900;26981;26999;26981;26997;150
SBRF;1;20260828;161000;26997;26998;26984;26998;135
SBRF;1;20260828;161100;26996;27015;26995;26995;212
SBRF;1;20260828;161200;26993;27006;26981;27001;95
SBRF;1;20260828;161300;26987;26999;26987;26995;45
SBRF;1;20260828;161400;26995;26995;26973;26981;47
SBRF;1;20260828;161500;26972;26972;26955;26955;85
SBRF;1;20260828;161600;26960;26961;26954;26954;79
SBRF;1;20260828;161700;26957;26966;26957;26962;24
SBRF;1;20260828;161800;26958;26962;26955;26962;15
SBRF;1;20260828;161900;26963;26971;26963;26971;19
SBRF;1;20260828;162000;26960;26960;26952;26953;110
SBRF;1;20260828;162100;26953;26956;26953;26956;14
SBRF;1;20260828;162200;26956;26958;26955;26955;19
SBRF;1;20260828;162300;26955;26955;26952;26952;10
SBRF;1;20260828;162400;26953;26953;26953;26953;1
SBRF;1;20260828;162500;26952;26953;26952;26953;31
SBRF;1;20260828;162600;26953;26954;26938;26938;150
SBRF;1;20260828;162700;26939;26953;26939;26953;73
SBRF;1;20260828;162800;26945;26954;26945;26954;15
SBRF;1;20260828;162900;26955;26955;26943;26945;13
SBRF;1;20260828;163000;26945;26961;26943;26960;107
SBRF;1;20260828;163100;26955;26962;26955;26961;41
SBRF;1;20260828;163200;26956;26958;26950;26950;12
SBRF;1;20260828;163400;26958;26959;26946;26946;17
SBRF;1;20260828;163500;26942;26945;26939;26945;64
SBRF;1;20260828;163600;26952;26952;26948;26948;14
SBRF;1;20260828;163700;26941;26949;26937;26949;60
SBRF;1;20260828;163800;26952;26974;26952;26969;77
SBRF;1;20260828;163900;26974;26974;26962;26973;31
SBRF;1;20260828;164000;26973;26976;26964;26975;106
SBRF;1;20260828;164100;26975;26993;26972;26993;171
SBRF;1;20260828;164200;26992;27006;26988;26995;321
SBRF;1;20260828;164300;27002;27016;26995;27016;542
SBRF;1;20260828;164400;27018;27030;27011;27020;441
SBRF;1;20260828;164500;27024;27034;27001;27001;101
SBRF;1;20260828;164600;27005;27005;26985;27003;74
SBRF;1;20260828;164700;27008;27008;26996;27008;116
SBRF;1;20260828;164800;27005;27010;26997;27010;21
SBRF;1;20260828;164900;27008;27028;27004;27005;136
SBRF;1;20260828;165000;27009;27018;27008;27008;17
SBRF;1;20260828;165100;27005;27008;27000;27004;31
SBRF;1;20260828;165200;27004;27005;26994;26997;65
SBRF;1;20260828;165300;27003;27013;27002;27013;34
SBRF;1;20260828;165400;27014;27035;27014;27035;94
SBRF;1;20260828;165500;27035;27050;27030;27049;292
SBRF;1;20260828;165600;27050;27050;27038;27050;120
SBRF;1;20260828;165700;27050;27108;27050;27104;2085
SBRF;1;20260828;165800;27104;27121;27086;27113;463
SBRF;1;20260828;165900;27121;27131;27111;27125;989
SBRF;1;20260828;170000;27118;27120;27084;27087;584
SBRF;1;20260828;170100;27094;27099;27084;27084;172
SBRF;1;20260828;170200;27095;27099;27054;27060;394
SBRF;1;20260828;170300;27062;27076;27059;27064;169
SBRF;1;20260828;170400;27065;27078;27054;27066;194
SBRF;1;20260828;170500;27059;27064;27043;27043;126
SBRF;1;20260828;170600;27043;27043;27023;27023;329
SBRF;1;20260828;170700;27023;27026;26999;27013;611
SBRF;1;20260828;170800;27019;27026;27008;27025;205
SBRF;1;20260828;170900;27021;27037;27010;27015;220
SBRF;1;20260828;171000;27030;27039;27023;27035;359
SBRF;1;20260828;171100;27037;27041;27033;27033;99
SBRF;1;20260828;171200;27036;27044;27025;27043;104
SBRF;1;20260828;171300;27037;27044;27026;27034;272
SBRF;1;20260828;171400;27035;27035;26998;27002;306
SBRF;1;20260828;171500;27006;27019;27004;27009;105
SBRF;1;20260828;171600;27004;27012;26979;26986;676
SBRF;1;20260828;171700;26985;26985;26984;26984;36
SBRF;1;20260828;171800;26998;27015;26998;27015;68
SBRF;1;20260828;171900;27016;27022;27016;27022;126
SBRF;1;20260828;172000;27023;27030;27014;27027;348
SBRF;1;20260828;172100;27021;27048;27021;27046;51
SBRF;1;20260828;172200;27046;27056;27045;27056;124
SBRF;1;20260828;172300;27047;27047;27033;27037;35
SBRF;1;20260828;172400;27039;27047;27030;27040;107
SBRF;1;20260828;172500;27045;27045;27020;27020;86
SBRF;1;20260828;172600;27014;27020;26999;27011;262
SBRF;1;20260828;172700;27011;27020;26984;26991;337
SBRF;1;20260828;172800;26993;27008;26979;26980;188
SBRF;1;20260828;172900;26979;26991;26973;26990;415
SBRF;1;20260828;173000;26991;27006;26991;27003;46
SBRF;1;20260828;173100;27002;27011;26985;26994;85
SBRF;1;20260828;173200;26986;26989;26980;26981;18
SBRF;1;20260828;173300;26987;26995;26987;26990;68
SBRF;1;20260828;173400;26992;26997;26980;26980;124
SBRF;1;20260828;173500;26980;26989;26980;26989;19
SBRF;1;20260828;173600;26985;26985;26976;26976;56
SBRF;1;20260828;173700;26980;27000;26980;26997;16
SBRF;1;20260828;173800;27000;27012;27000;27009;55
SBRF;1;20260828;173900;27010;27011;26993;26993;43
SBRF;1;20260828;174000;26992;26992;26957;26962;194
SBRF;1;20260828;174100;26963;26971;26963;26969;27
SBRF;1;20260828;174200;26961;26961;26957;26958;210
SBRF;1;20260828;174300;26957;26957;26956;26957;767
SBRF;1;20260828;174400;26957;26966;26957;26958;67
SBRF;1;20260828;174500;26958;26965;26957;26965;30
SBRF;1;20260828;174600;26961;26971;26959;26959;141
SBRF;1;20260828;174700;26959;26959;26956;26956;115
SBRF;1;20260828;174800;26956;26960;26956;26960;56
SBRF;1;20260828;174900;26960;26962;26956;26959;29
SBRF;1;20260828;175000;26957;26958;26956;26957;67
SBRF;1;20260828;175100;26957;26957;26957;26957;8
SBRF;1;20260828;175200;26957;26969;26957;26967;369
SBRF;1;20260828;175300;26970;26977;26966;26967;64
SBRF;1;20260828;175400;26963;26967;26959;26967;133
SBRF;1;20260828;175500;26968;26970;26955;26955;368
SBRF;1;20260828;175600;26956;26959;26950;26950;820
SBRF;1;20260828;175700;26951;26955;26950;26954;118
SBRF;1;20260828;175800;26950;26952;26945;26952;90
SBRF;1;20260828;175900;26951;26957;26949;26949;174
SBRF;1;20260828;180000;26956;26978;26953;26976;197
SBRF;1;20260828;180100;26975;26990;26969;26989;146
SBRF;1;20260828;180200;26983;26991;26982;26982;28
SBRF;1;20260828;180300;26978;26995;26971;26995;43
SBRF;1;20260828;180400;26992;26992;26979;26979;16
SBRF;1;20260828;180500;26976;26995;26976;26993;106
SBRF;1;20260828;180600;26993;26995;26987;26987;21
SBRF;1;20260828;180700;26987;26990;26986;26986;21
SBRF;1;20260828;180800;26985;26985;26975;26975;10
SBRF;1;20260828;180900;26974;26974;26954;26961;197
SBRF;1;20260828;181000;26976;26976;26960;26960;43
SBRF;1;20260828;181100;26960;26966;26960;26966;10
SBRF;1;20260828;181200;26972;26972;26972;26972;8
SBRF;1;20260828;181300;26972;26972;26963;26972;27
SBRF;1;20260828;181400;26968;26968;26967;26967;7
SBRF;1;20260828;181500;26973;26973;26973;26973;3
SBRF;1;20260828;181600;26960;26960;26953;26953;22
SBRF;1;20260828;181700;26953;26973;26953;26972;103
SBRF;1;20260828;181800;26973;26975;26966;26966;23
SBRF;1;20260828;181900;26961;26981;26961;26975;115
SBRF;1;20260828;182000;26960;26975;26960;26975;22
SBRF;1;20260828;182100;26979;26983;26965;26983;42
SBRF;1;20260828;182200;26986;27012;26986;27012;355
SBRF;1;20260828;182300;27011;27018;27002;27002;132
SBRF;1;20260828;182400;27001;27010;26995;27008;41
SBRF;1;20260828;182500;27016;27016;26992;26992;35
SBRF;1;20260828;182600;27002;27013;27002;27008;42
SBRF;1;20260828;182700;27001;27014;27001;27014;19
SBRF;1;20260828;182800;27010;27010;27006;27006;2
SBRF;1;20260828;182900;27002;27008;27000;27005;34
SBRF;1;20260828;183000;27009;27017;27009;27016;35
SBRF;1;20260828;183100;27012;27019;27005;27010;181
SBRF;1;20260828;183200;27017;27030;27017;27028;205
SBRF;1;20260828;183300;27030;27045;27026;27038;153
SBRF;1;20260828;183400;27041;27044;27032;27038;157
SBRF;1;20260828;183500;27044;27050;27041;27043;183
SBRF;1;20260828;183600;27050;27050;27032;27032;47
SBRF;1;20260828;183700;27039;27049;27028;27029;193
SBRF;1;20260828;183800;27030;27038;27026;27034;30
SBRF;1;20260828;183900;27029;27030;27029;27030;15
SBRF;1;20260828;184000;27030;27030;27030;27030;48
SBRF;1;20260828;184100;27030;27036;27030;27036;39
SBRF;1;20260828;184200;27036;27043;27031;27031;104
SBRF;1;20260828;184300;27032;27032;27026;27026;144
SBRF;1;20260828;184400;27024;27030;27023;27025;15
SBRF;1;20260828;184500;27025;27030;27024;27027;23
SBRF;1;20260828;184600;27034;27039;27030;27030;36
SBRF;1;20260828;184800;27039;27039;27037;27037;7
SBRF;1;20260828;184900;27038;27040;27038;27040;17
SBRF;1;20260828;185000;27039;27041;27039;27041;34
SBRF;1;20260828;185100;27042;27042;27041;27041;3
SBRF;1;20260828;185200;27041;27041;27041;27041;60
SBRF;1;20260828;185300;27041;27046;27041;27046;57
SBRF;1;20260828;185400;27046;27050;27041;27046;153
SBRF;1;20260828;185500;27041;27078;27041;27064;274
SBRF;1;20260828;185600;27061;27061;27053;27053;10
SBRF;1;20260828;185800;27053;27053;27053;27053;26
SBRF;1;20260828;185900;27057;27057;27057;27057;15
SBRF;1;20260828;190000;27056;27056;27042;27047;110
SBRF;1;20260828;190100;27055;27055;27045;27050;83
SBRF;1;20260828;190200;27050;27050;27050;27050;1
SBRF;1;20260828;190300;27051;27055;27051;27055;192
SBRF;1;20260828;190400;27054;27054;27047;27047;4
SBRF;1;20260828;190500;27054;27055;27054;27055;28
SBRF;1;20260828;190600;27054;27055;27049;27055;66
SBRF;1;20260828;190700;27052;27052;27052;27052;1
SBRF;1;20260828;190800;27054;27054;27051;27051;20
SBRF;1;20260828;190900;27054;27055;27050;27050;33
SBRF;1;20260828;191000;27051;27061;27049;27061;91
SBRF;1;20260828;191100;27060;27072;27059;27059;143
SBRF;1;20260828;191200;27056;27065;27051;27056;143
SBRF;1;20260828;191300;27046;27046;27045;27045;25
SBRF;1;20260828;191400;27047;27058;27046;27046;20
SBRF;1;20260828;191600;27042;27045;27040;27045;28
SBRF;1;20260828;191800;27044;27044;27040;27040;19
SBRF;1;20260828;191900;27040;27040;27040;27040;6
SBRF;1;20260828;192000;27039;27039;27039;27039;3
SBRF;1;20260828;192100;27039;27039;27039;27039;13
SBRF;1;20260828;192200;27040;27040;27039;27039;86
SBRF;1;20260828;192300;27039;27050;27038;27050;180
SBRF;1;20260828;192400;27046;27046;27046;27046;1
SBRF;1;20260828;192500;27049;27049;27041;27041;9
SBRF;1;20260828;192600;27045;27045;27042;27042;6
SBRF;1;20260828;192700;27039;27043;26984;26984;324
SBRF;1;20260828;192800;26983;27000;26978;26978;137
SBRF;1;20260828;192900;26975;26976;26950;26960;412
SBRF;1;20260828;193000;26955;26975;26951;26975;140
SBRF;1;20260828;193100;26976;26996;26976;26992;78
SBRF;1;20260828;193200;26989;26995;26983;26995;56
SBRF;1;20260828;193300;26995;26995;26982;26982;39
SBRF;1;20260828;193400;26980;26980;26973;26980;51
SBRF;1;20260828;193500;26984;26984;26977;26980;44
SBRF;1;20260828;193600;26991;26997;26991;26997;28
SBRF;1;20260828;193700;26981;26994;26981;26994;8
SBRF;1;20260828;193800;26994;26998;26994;26998;8
SBRF;1;20260828;193900;26997;27014;26997;27014;40
SBRF;1;20260828;194000;27020;27026;27020;27026;44
SBRF;1;20260828;194100;27027;27048;27027;27043;129
SBRF;1;20260828;194200;27037;27042;27034;27042;15
SBRF;1;20260828;194300;27047;27075;27042;27073;571
SBRF;1;20260828;194400;27074;27093;27058;27091;1240
SBRF;1;20260828;194500;27091;27100;27070;27071;551
SBRF;1;20260828;194600;27076;27078;27066;27073;135
SBRF;1;20260828;194700;27078;27085;27070;27078;41
SBRF;1;20260828;194800;27073;27079;27071;27071;114
SBRF;1;20260828;194900;27070;27074;27070;27074;3
SBRF;1;20260828;195000;27076;27076;27076;27076;1
SBRF;1;20260828;195100;27077;27095;27077;27092;13
SBRF;1;20260828;195200;27090;27090;27079;27079;23
SBRF;1;20260828;195300;27074;27093;27072;27093;170
SBRF;1;20260828;195400;27091;27092;27091;27092;6
SBRF;1;20260828;195500;27095;27095;27079;27079;74
SBRF;1;20260828;195600;27086;27086;27086;27086;1
SBRF;1;20260828;195700;27086;27086;27086;27086;4
SBRF;1;20260828;195800;27082;27098;27082;27098;27
SBRF;1;20260828;195900;27092;27092;27068;27068;65
SBRF;1;20260828;200000;27069;27083;27069;27075;96
SBRF;1;20260828;200100;27079;27080;27074;27074;9
SBRF;1;20260828;200200;27068;27069;27068;27069;7
SBRF;1;20260828;200300;27079;27080;27079;27080;6
SBRF;1;20260828;200400;27068;27068;27054;27054;25
SBRF;1;20260828;200500;27058;27071;27058;27071;23
SBRF;1;20260828;200600;27065;27070;27065;27070;5
SBRF;1;20260828;200700;27066;27066;27066;27066;3
SBRF;1;20260828;200800;27067;27072;27067;27072;2
SBRF;1;20260828;201000;27064;27068;27062;27063;33
SBRF;1;20260828;201200;27079;27079;27079;27079;3
SBRF;1;20260828;201300;27078;27078;27078;27078;6
SBRF;1;20260828;201500;27078;27078;27078;27078;16
SBRF;1;20260828;201600;27074;27075;27074;27075;20
SBRF;1;20260828;201800;27069;27069;27065;27065;21
SBRF;1;20260828;201900;27055;27062;27053;27058;55
SBRF;1;20260828;202100;27057;27065;27057;27059;19
SBRF;1;20260828;202200;27068;27068;27068;27068;50
SBRF;1;20260828;202300;27067;27067;27064;27066;14
SBRF;1;20260828;202400;27061;27061;27057;27057;5
SBRF;1;20260828;202600;27067;27067;27067;27067;5
SBRF;1;20260828;202700;27059;27061;27059;27061;8
SBRF;1;20260828;202800;27056;27056;27056;27056;2
SBRF;1;20260828;202900;27059;27060;27059;27060;3
SBRF;1;20260828;203000;27056;27064;27056;27059;255
SBRF;1;20260828;203100;27059;27068;27059;27068;32
SBRF;1;20260828;203200;27067;27067;27067;27067;1
SBRF;1;20260828;203300;27068;27071;27068;27071;53
SBRF;1;20260828;203400;27070;27071;27059;27068;43
SBRF;1;20260828;203500;27062;27067;27060;27064;34
SBRF;1;20260828;203600;27062;27068;27061;27068;8
SBRF;1;20260828;203700;27066;27067;27059;27063;9
SBRF;1;20260828;203800;27064;27068;27058;27063;12
SBRF;1;20260828;203900;27059;27067;27057;27059;19
SBRF;1;20260828;204000;27060;27068;27060;27066;44
SBRF;1;20260828;204100;27065;27065;27065;27065;1
SBRF;1;20260828;204200;27065;27068;27061;27063;10
SBRF;1;20260828;204300;27062;27065;27062;27062;8
SBRF;1;20260828;204400;27061;27062;27054;27059;31
SBRF;1;20260828;204500;27058;27060;27058;27058;26
SBRF;1;20260828;204600;27060;27060;27056;27058;5
SBRF;1;20260828;204700;27056;27058;27053;27058;12
SBRF;1;20260828;204800;27056;27056;27051;27051;27
SBRF;1;20260828;204900;27056;27056;27053;27053;2
SBRF;1;20260828;205000;27056;27057;27053;27053;5
SBRF;1;20260828;205100;27053;27058;27053;27058;11
SBRF;1;20260828;205200;27062;27064;27059;27060;13
SBRF;1;20260828;205300;27062;27066;27060;27066;6
SBRF;1;20260828;205400;27060;27064;27060;27061;5
SBRF;1;20260828;205500;27062;27062;27054;27062;16
SBRF;1;20260828;205600;27057;27060;27051;27051;16
SBRF;1;20260828;205700;27050;27058;27050;27057;41
SBRF;1;20260828;205800;27055;27060;27051;27051;43
SBRF;1;20260828;205900;27055;27056;27050;27055;55
SBRF;1;20260828;210000;27053;27058;27050;27050;107
SBRF;1;20260828;210100;27051;27056;27050;27055;22
SBRF;1;20260828;210200;27051;27052;27050;27050;6
SBRF;1;20260828;210300;27050;27050;27037;27045;118
SBRF;1;20260828;210400;27042;27046;27037;27040;33
SBRF;1;20260828;210500;27041;27045;27041;27042;24
SBRF;1;20260828;210600;27042;27048;27040;27041;53
SBRF;1;20260828;210700;27045;27049;27039;27048;87
SBRF;1;20260828;210800;27049;27056;27044;27053;74
SBRF;1;20260828;210900;27054;27054;27044;27047;57
SBRF;1;20260828;211000;27050;27057;27045;27046;74
SBRF;1;20260828;211100;27049;27054;27047;27048;46
SBRF;1;20260828;211200;27051;27058;27047;27053;89
SBRF;1;20260828;211300;27050;27054;27046;27046;63
SBRF;1;20260828;211400;27050;27051;27045;27046;51
SBRF;1;20260828;211500;27049;27053;27045;27048;67
SBRF;1;20260828;211600;27052;27053;27048;27052;61
SBRF;1;20260828;211700;27048;27054;27048;27048;51
SBRF;1;20260828;211800;27051;27053;27047;27047;44
SBRF;1;20260828;211900;27049;27052;27044;27048;56
SBRF;1;20260828;212000;27050;27059;27049;27055;57
SBRF;1;20260828;212100;27053;27057;27051;27057;21
SBRF;1;20260828;212200;27051;27055;27051;27054;5
SBRF;1;20260828;212300;27055;27055;27052;27052;2
SBRF;1;20260828;212400;27052;27052;27051;27051;6
SBRF;1;20260828;212500;27052;27055;27052;27055;22
SBRF;1;20260828;212700;27054;27054;27054;27054;1
SBRF;1;20260828;212800;27056;27057;27056;27057;10
SBRF;1;20260828;212900;27046;27046;27042;27042;10
SBRF;1;20260828;213100;27053;27053;27049;27049;6
SBRF;1;20260828;213200;27049;27049;27049;27049;2
SBRF;1;20260828;213300;27048;27048;27048;27048;3
SBRF;1;20260828;213400;27048;27048;27048;27048;14
SBRF;1;20260828;213500;27048;27049;27041;27041;36
SBRF;1;20260828;213600;27042;27042;27041;27041;15
SBRF;1;20260828;213700;27042;27042;27042;27042;3
SBRF;1;20260828;214000;27042;27042;27042;27042;22
SBRF;1;20260828;214200;27043;27043;27043;27043;1
SBRF;1;20260828;214600;27045;27045;27045;27045;13
SBRF;1;20260828;214800;27043;27043;27043;27043;1
SBRF;1;20260828;214900;27042;27042;27036;27036;2
SBRF;1;20260828;215000;27036;27036;27029;27029;45
SBRF;1;20260828;215100;27034;27034;27032;27034;39
SBRF;1;20260828;215200;27038;27038;27038;27038;1
SBRF;1;20260828;215400;27041;27041;27041;27041;2
SBRF;1;20260828;215500;27040;27045;27040;27045;24
SBRF;1;20260828;215600;27043;27043;27039;27039;5
SBRF;1;20260828;215700;27038;27038;27038;27038;3
SBRF;1;20260828;215800;27038;27038;27013;27019;159
SBRF;1;20260828;215900;27020;27020;27019;27019;5
SBRF;1;20260828;220000;27019;27021;27017;27017;22
SBRF;1;20260828;220100;27020;27021;27020;27021;2
SBRF;1;20260828;220200;27019;27019;27019;27019;3
SBRF;1;20260828;220300;27018;27018;27015;27017;96
SBRF;1;20260828;220400;27016;27019;27015;27016;126
SBRF;1;20260828;220600;27021;27021;27021;27021;5
SBRF;1;20260828;220700;27021;27021;27020;27020;39
SBRF;1;20260828;220800;27021;27021;27021;27021;1
SBRF;1;20260828;220900;27021;27022;27021;27022;9
SBRF;1;20260828;221000;27030;27030;27030;27030;5
SBRF;1;20260828;221400;27020;27027;27016;27018;91
SBRF;1;20260828;221800;27030;27030;27029;27029;12
SBRF;1;20260828;221900;27029;27029;27029;27029;3
SBRF;1;20260828;222200;27029;27029;27029;27029;2
SBRF;1;20260828;222300;27029;27030;27029;27030;4
SBRF;1;20260828;222400;27031;27031;27031;27031;2
SBRF;1;20260828;222500;27027;27027;27027;27027;1
SBRF;1;20260828;222600;27027;27029;27027;27029;11
SBRF;1;20260828;222800;27029;27029;27028;27028;6
SBRF;1;20260828;223000;27026;27029;27026;27029;37
SBRF;1;20260828;223300;27023;27023;27021;27021;2
SBRF;1;20260828;223400;27023;27023;27022;27022;8
SBRF;1;20260828;223500;27027;27027;27027;27027;1
SBRF;1;20260828;223700;27028;27028;27028;27028;3
SBRF;1;20260828;223800;27029;27029;27025;27025;16
SBRF;1;20260828;224000;27028;27030;27028;27030;17
SBRF;1;20260828;224500;27027;27028;27027;27028;25
SBRF;1;20260828;224700;27029;27029;27029;27029;25
SBRF;1;20260828;224800;27028;27028;27021;27021;47
SBRF;1;20260828;225200;27022;27022;27022;27022;1
SBRF;1;20260828;225300;27022;27022;27011;27011;25
SBRF;1;20260828;225500;27011;27014;27011;27014;37
SBRF;1;20260828;225600;27011;27011;27011;27011;4
SBRF;1;20260828;225800;27011;27011;27011;27011;1
SBRF;1;20260828;225900;27011;27011;27010;27010;18
SBRF;1;20260828;230000;27011;27015;27011;27015;8
SBRF;1;20260828;230100;27021;27021;27021;27021;22
SBRF;1;20260828;230200;27013;27014;27013;27014;3
SBRF;1;20260828;230300;27012;27013;27010;27013;11
SBRF;1;20260828;230400;27015;27015;27015;27015;4
SBRF;1;20260828;230500;27020;27020;27020;27020;9
SBRF;1;20260828;230600;27023;27026;27023;27026;17
SBRF;1;20260828;230700;27026;27026;27026;27026;7
SBRF;1;20260828;230900;27030;27030;27030;27030;1
SBRF;1;20260828;231000;27031;27031;27031;27031;2
SBRF;1;20260828;231300;27031;27031;27026;27026;27
SBRF;1;20260828;231600;27023;27023;27023;27023;4
SBRF;1;20260828;231700;27025;27025;27025;27025;1
SBRF;1;20260828;232000;27022;27022;27021;27021;7
SBRF;1;20260828;232300;27018;27018;27017;27017;10
SBRF;1;20260828;232600;27023;27023;27023;27023;1
SBRF;1;20260828;232700;27020;27021;27020;27021;14
SBRF;1;20260828;232800;27020;27020;27014;27014;41
SBRF;1;20260828;232900;27013;27018;27013;27018;22
SBRF;1;20260828;233000;27017;27018;27017;27018;2
SBRF;1;20260828;233100;27020;27023;27020;27023;4
SBRF;1;20260828;233200;27022;27033;27022;27033;96
SBRF;1;20260828;233300;27033;27033;27024;27033;151
SBRF;1;20260828;233400;27017;27032;27017;27030;129
SBRF;1;20260828;233500;27033;27040;27031;27040;14
SBRF;1;20260828;233700;27037;27048;27037;27038;144
SBRF;1;20260828;233900;27035;27035;27035;27035;10
SBRF;1;20260828;234000;27035;27040;27035;27035;24
SBRF;1;20260828;234300;27038;27038;27038;27038;12
SBRF;1;20260828;234500;27038;27040;27009;27040;91
SBRF;1;20260828;234800;27037;27040;27037;27039;44
SBRF;1;20260828;234900;27039;27039;27038;27039;58
SBRF;1;20260829;100000;27011;27125;27000;27063;779
SBRF;1;20260829;100100;27064;27080;27063;27066;145
SBRF;1;20260829;100200;27066;27074;27065;27074;46
SBRF;1;20260829;100300;27074;27074;27074;27074;1
SBRF;1;20260829;100600;27071;27076;27071;27071;17
SBRF;1;20260829;100700;27070;27070;27070;27070;10
SBRF;1;20260829;100800;27070;27071;27070;27071;14
SBRF;1;20260829;100900;27072;27072;27066;27071;19
SBRF;1;20260829;101000;27072;27079;27072;27079;13
SBRF;1;20260829;101100;27073;27086;27072;27086;28
SBRF;1;20260829;101300;27085;27086;27071;27086;28
SBRF;1;20260829;101400;27077;27077;27074;27074;5
SBRF;1;20260829;101700;27077;27077;27071;27071;2
SBRF;1;20260829;101800;27077;27077;27077;27077;7
SBRF;1;20260829;102000;27078;27078;27078;27078;10
SBRF;1;20260829;102100;27072;27078;27072;27076;7
SBRF;1;20260829;102300;27072;27072;27072;27072;1
SBRF;1;20260829;102400;27071;27071;27071;27071;11
SBRF;1;20260829;102500;27071;27071;27071;27071;2
SBRF;1;20260829;102600;27071;27071;27071;27071;4
SBRF;1;20260829;102700;27072;27072;27072;27072;3
SBRF;1;20260829;103200;27075;27085;27075;27085;10
SBRF;1;20260829;103300;27086;27086;27086;27086;6
SBRF;1;20260829;103400;27080;27080;27079;27079;3
SBRF;1;20260829;103500;27075;27075;27075;27075;7
SBRF;1;20260829;103700;27085;27085;27085;27085;8
SBRF;1;20260829;104600;27075;27085;27075;27085;8
SBRF;1;20260829;104800;27082;27089;27082;27089;33
SBRF;1;20260829;104900;27089;27089;27089;27089;3
SBRF;1;20260829;105200;27087;27089;27087;27089;12
SBRF;1;20260829;105500;27080;27080;27080;27080;1
SBRF;1;20260829;110100;27084;27085;27084;27085;25
SBRF;1;20260829;110500;27085;27093;27085;27093;37
SBRF;1;20260829;110600;27093;27093;27093;27093;16
SBRF;1;20260829;110700;27094;27094;27094;27094;10
SBRF;1;20260829;110900;27093;27093;27093;27093;4
SBRF;1;20260829;111000;27093;27093;27093;27093;2
SBRF;1;20260829;111100;27093;27093;27093;27093;15
SBRF;1;20260829;111200;27093;27093;27093;27093;12
SBRF;1;20260829;111300;27092;27092;27092;27092;10
SBRF;1;20260829;111600;27089;27092;27089;27092;5
SBRF;1;20260829;111700;27079;27079;27079;27079;10
SBRF;1;20260829;112000;27086;27086;27086;27086;1
SBRF;1;20260829;112200;27088;27088;27088;27088;1
SBRF;1;20260829;112500;27089;27089;27089;27089;1
SBRF;1;20260829;112900;27089;27095;27089;27095;64
SBRF;1;20260829;113000;27095;27095;27095;27095;5
